Customer_Name,Gender,Salary,Area,Sub_category,Brand,Price,Quantity,Order Date,Recency,History,Offer,Profit
Cyma Kinney,Male,2498.02,Surburban,Men's Footwear,MagMatri,999,2,18-12-2017,4,9418.5,60,15.552
Jeremy Ellison,Male,42633.69,Rural,Men's Footwear,MagMatri,999,1,02-11-2017,3,11639.6,60,10.7325
Jeremy Ellison,Male,43929.6,Surburban,Men's Footwear,MagMatri,2998,1,29-04-2014,6,784.7,66,12.99
Tracy Hopkins,Female,105756.07,Urban,Men's Footwear,MagMatri,1049,1,29-04-2014,1,8597.4,52,8.6112
Tracy Hopkins,Male,67146.01,Urban,Men's Footwear,MagMatri,1049,1,23-10-2017,3,6630.4,52,5.6644
Tracy Hopkins,Female,40429,Urban,Men's Footwear,MagMatri,999,2,23-10-2017,9,14963.2,60,11.88
Pamela Coakley,Male,54454.62,Surburban,Men's Footwear,MagMatri,998,1,23-10-2017,9,21300.3,70,29.0136
Pamela Coakley,Male,40704.93,Surburban,Men's Footwear,MagMatri,998,2,23-10-2017,3,3974.6,70,10.0464
Hunter Lopez,Male,57609.76,Urban,Men's Footwear,MagMatri,998,1,30-03-2014,6,12994.1,70,20.853
Maribeth Schnelling,Female,41595.74,Rural,Men's Footwear,MagMatri,1499,1,04-01-2016,11,4641,73,119.996
George Bell,Male,43531.61,Surburban,Men's Footwear,MagMatri,1499,2,26-04-2015,3,1906.8,63,-5.8346
Tamara Dahlen,Male,56704.82,Rural,Men's Footwear,MagMatri,1499,1,12-09-2015,2,20380.5,60,6.048
Tamara Dahlen,Male,37703.92,Urban,Men's Footwear,MagMatri,2499,2,11-09-2017,6,17523.8,48,84.9436
Dave Brooks,Male,55819.44,Surburban,Men's Footwear,MagMatri,1499,1,12-06-2016,5,23839.9,60,8.381
Logan Currie,Female,34502.98,Urban,Men's Footwear,MagMatri,2499,3,27-06-2016,9,6197.1,60,12.1758
Logan Currie,Female,44380.49,Surburban,Men's Footwear,MagMatri,2499,1,27-06-2016,2,686,62,-7.7094
Logan Currie,Male,41414.27,Rural,Men's Footwear,SEVN,699,2,26-09-2014,1,11194.4,73,80.6312
Patrick O'Donnell,Male,37499.48,Surburban,Men's Footwear,SEVN,2499,2,03-11-2017,1,2329.6,72,3.852
Patrick O'Donnell,Female,32229.22,Urban,Men's Footwear,SEVN,1999,1,03-11-2017,9,9506.7,65,14.148
Patrick O'Donnell,Female,27864.35,Urban,Men's Footwear,SEVN,599,3,03-11-2017,3,1862.7,70,6.8724
Bill Eplett,Male,39401.97,Surburban,Men's Footwear,SEVN,599,1,16-06-2014,2,8417.5,70,19.458
Sample Company A,Male,73873.74,Surburban,Men's Footwear,SEVN,1299,1,16-06-2014,12,2205.7,71,10.5
Brian Moss,Female,81539.65,Surburban,Men's Footwear,SEVN,1299,1,16-06-2014,2,38414.6,71,14.3376
Brian Moss,Male,57318.9,Urban,Men's Footwear,SEVN,599,1,12-10-2015,11,13356,70,35.2872
Kelly Lampkin,Male,99263.24,Surburban,Men's Footwear,SEVN,699,3,12-10-2015,12,8689.1,73,5.652
Kelly Lampkin,Male,18334.66,Surburban,Men's Footwear,SEVN,1499,2,12-10-2015,2,21930.3,66,71.2692
Kelly Lampkin,Male,58650.16,Surburban,Men's Footwear,SEVN,699,1,27-08-2017,9,7700.7,73,0.372
Rob Williams,Male,58102.63,Urban,Men's Footwear,SEVN,1499,1,23-11-2016,1,14063.7,66,2.37
Rob Williams,Male,61840.99,Urban,Men's Footwear,SEVN,1299,1,23-11-2016,6,5683.3,71,3.9512
Roy Collins,Male,9457.92,Urban,Men's Footwear,SEVN,1499,1,23-11-2016,7,19163.2,66,12.3284
Sanjit Engle,Male,61630.11,Urban,Men's Footwear,SEVN,2499,1,30-01-2017,8,754.6,72,6.465
Jessica Myrick,Female,59122.57,Urban,Men's Footwear,SEVN,2499,1,02-09-2014,1,647.5,72,4.9497
Jessica Myrick,Male,56113.5,Surburban,Men's Footwear,SEVN,1699,1,10-07-2017,5,1131.2,71,7.9128
Joel Jenkins,Female,57779.63,Urban,Men's Footwear,SEVN,2499,1,04-06-2017,11,1722,72,2.5056
Alan Barnes,Male,60108.79,Urban,Men's Footwear,SEVN,2499,1,18-11-2017,4,2410.1,72,8.2992
Alan Barnes,Female,2520,Surburban,Men's Footwear,SEVN,1299,1,08-08-2015,10,11633.3,71,2.2302
Alan Barnes,Female,1668.75,Rural,Men's Footwear,SEVN,1299,1,08-08-2015,3,966,71,2.73
Catherine Glotzbach,Male,62400.86,Rural,Men's Footwear,SEVN,2499,1,06-12-2016,10,10845.8,72,16.1505
Catherine Glotzbach,Female,56126.22,Urban,Men's Footwear,SEVN,1699,2,06-12-2016,10,4543.7,71,15.3426
Ruben Ausman,Male,51422.43,Surburban,Men's Footwear,SEVN,1699,2,06-12-2016,10,15315.3,71,116.5976
Rachel Payne,Female,63815.33,Urban,Men's Footwear,SEVN,1699,1,06-12-2016,6,8930.6,71,89.159
Karen Carlisle,Male,59479.35,Surburban,Men's Footwear,SEVN,1699,1,25-03-2017,8,15219.4,71,14.5584
Rob Williams,Male,36368.83,Surburban,Men's Footwear,SEVN,1299,1,25-03-2017,3,10843,71,427.4368
Rob Williams,Male,8551,Urban,Men's Footwear,SEVN,1299,1,25-03-2017,6,6790.7,71,40.5867
John Lucas,Male,1317.6,Surburban,Men's Footwear,SEVN,1299,2,19-11-2017,9,6952.4,71,76.2525
John Lucas,Male,71593.3,Surburban,Men's Footwear,SEVN,1299,1,19-11-2017,6,1624.7,71,7.106
Cynthia Arntzen,Male,9186.63,Urban,Men's Footwear,SEVN,1499,1,14-12-2017,3,8126.3,66,11.025
Ross Baird,Male,48243,Surburban,Men's Footwear,SEVN,599,1,14-12-2017,7,5205.9,70,20.539
Ross Baird,Female,36158.44,Rural,Men's Footwear,SEVN,1299,1,12-11-2017,1,16149,71,13
Ross Baird,Male,54230.64,Surburban,Men's Footwear,Crocks_Cl,2499,1,12-11-2017,2,14069.3,64,9.9652
Katherine Hughes,Male,58204.67,Urban,Men's Footwear,Crocks_Cl,2499,1,12-11-2017,10,5692.4,64,-5.6784
Greg Hansen,Female,61682.93,Rural,Men's Footwear,Crocks_Cl,1299,1,12-11-2017,9,1575,65,0.693
Greg Hansen,Male,66231.61,Surburban,Men's Footwear,Crocks_Cl,1999,1,12-11-2017,10,18486.3,60,50.3988
Scott Williamson,Female,60562.89,Urban,Men's Footwear,Crocks_Cl,1999,2,18-08-2016,11,7466.2,70,11.5971
Joseph Airdo,Female,61783.8,Surburban,Men's Footwear,Crocks_Cl,2499,1,27-06-2017,3,18882.5,60,31.941
Joseph Airdo,Male,11386.56,Surburban,Men's Footwear,Crocks_Cl,2499,1,04-05-2017,10,20378.4,60,-1.9275
Joseph Airdo,Male,55201.72,Urban,Men's Footwear,Crocks_Cl,2499,1,24-12-2015,1,17461.5,60,7.2268
Daniel Lacy,Female,56394.27,Urban,Men's Footwear,Crocks_Cl,2499,1,24-12-2015,1,4734.8,60,21.5824
Lindsay Williams,Male,62411.49,Surburban,Men's Footwear,Crocks_Cl,1999,1,26-04-2017,1,5649,70,9.3564
Thomas Brumley,Female,1592.5,Urban,Sports Cloths,Crocks_Cl,1299,2,26-04-2017,4,4786.6,65,19.2472
Cynthia Voltz,Male,33290.74,Urban,Sports Cloths,Crocks_Cl,2499,2,16-12-2017,2,1728.3,60,9.1764
Maribeth Schnelling,Male,48435.84,Surburban,Sports Cloths,Crocks_Cl,2499,1,16-12-2017,4,13011.6,60,6.074
Bryan Spruell,Female,54276.08,Surburban,Sports Cloths,Crocks_Cl,2199,1,16-12-2017,1,8343.3,59,7.584
Bryan Spruell,Male,38337.16,Urban,Sports Cloths,Crocks_Cl,1299,1,27-12-2014,9,1731.8,65,-19.7712
Bryan Spruell,Female,46765.96,Surburban,Sports Cloths,Crocks_Cl,2199,1,27-12-2014,1,1046.5,59,3.0016
Bryan Spruell,Female,54784.5,Rural,Sports Cloths,Crocks_Cl,1499,1,06-11-2017,4,22196.3,60,43.7136
Delfina Latchford,Male,44434.69,Surburban,Sports Cloths,Crocks_Cl,2499,1,06-11-2017,3,91,60,-10.6176
Delfina Latchford,Male,34010.69,Urban,Sports Cloths,Crocks_Cl,1499,1,06-11-2017,9,1989.4,60,6.3612
Delfina Latchford,Male,47773.85,Surburban,Hair Care,Crocks_Cl,2499,2,06-11-2017,3,3208.8,60,-51.8272
Delfina Latchford,Male,36609.01,Rural,Hair Care,Crocks_Cl,2499,1,16-12-2017,7,4421.2,64,5.184
Phillina Ober,Male,32396.08,Rural,Hair Care,Crocks_Cl,1499,1,07-05-2015,4,9389.1,60,-31.3722
Phillina Ober,Male,4027,Surburban,Hair Care,Crocks_Cl,1999,2,07-05-2015,3,36085,60,5.3784
Tamara Dahlen,Female,15353.25,Urban,Hair Care,Crocks_Cl,2499,3,04-12-2017,5,15792.7,60,-2.6936
Bart Watters,Male,604.19,Urban,Hair Care,Crocks_Cl,1499,1,03-10-2017,2,14278.6,60,5.8708
Robert Waldorf,Female,35375.22,Surburban,Hair Care,Crocks_Cl,1499,1,13-01-2014,1,10878.7,60,87.3504
Ken Brennan,Male,53418.86,Surburban,Hair Care,Crocks_Cl,2499,1,12-06-2015,1,24181.5,64,7.2576
Emily Burns,Male,56919.46,Urban,Hair Care,Crocks_Cl,1999,1,12-06-2015,10,30702,60,4.3296
Tracy Zic,Male,36041.93,Urban,Hair Care,Crocks_Cl,2499,1,12-07-2014,10,21376.6,60,13.8528
Tracy Zic,Male,39713.47,Urban,Sports Cloths,Crocks_Cl,1299,1,12-07-2014,1,7157.5,65,3.8016
Tracy Zic,Male,38279.2,Urban,Sports Cloths,Crocks_Cl,2499,1,06-12-2014,11,4710.3,64,4.6746
Ann Steele,Male,41976.53,Urban,Sports Cloths,Crocks_Cl,2499,1,06-12-2014,1,8281,60,-170.8038
Ann Steele,Male,40950.36,Surburban,Sports Cloths,Crocks_Cl,2999,1,25-05-2016,5,301,66,6.24
Ann Steele,Male,72747.33,Surburban,Sports Cloths,Crocks_Cl,1499,1,25-05-2016,5,15810.9,60,9.2928
Toby Swindell,Male,67353.3,Urban,Hair Care,Crocks_Cl,1499,1,25-05-2016,5,8257.2,60,152.118
John Grady,Female,38563.37,Urban,Hair Care,Crocks_Cl,1499,1,21-02-2016,3,1418.9,60,0.7794
John Grady,Male,40946.25,Urban,Hair Care,Crocks_Cl,2499,3,21-02-2016,1,3550.4,64,6.496
Sara Luxemburg,Female,58719.2,Rural,Hair Care,Crocks_Cl,1499,1,21-02-2016,1,22126.3,60,8.983
Troy Staebel,Male,38410.19,Surburban,Hair Care,Crocks_Cl,1499,1,21-02-2016,12,5274.5,60,10.9368
Roland Fjeld,Female,31653.87,Urban,Hair Care,Crocks_Cl,1499,3,02-10-2016,1,3498.6,60,16.5888
Roland Fjeld,Female,46044.08,Rural,Hair Care,Crocks_Cl,2499,1,11-03-2017,5,3009.3,64,421.0824
Mitch Willingham,Female,35939.04,Rural,Hair Care,Crocks_Cl,1499,1,09-09-2016,1,31312.4,60,18.684
Mitch Willingham,Male,37488.24,Rural,Hair Care,Crocks_Cl,1499,1,14-07-2014,7,12453.7,60,6.291
Rob Dowd,Male,56081.02,Surburban,Hair Care,Crocks_Cl,1499,1,21-06-2014,11,23249.8,60,8.4024
Rob Dowd,Male,57238.91,Rural,Hair Care,Crocks_Cl,1999,1,21-06-2014,6,26041.4,60,0.6474
Rob Dowd,Female,57184.05,Urban,Hair Care,Crocks_Cl,2499,1,21-06-2014,2,14683.9,60,28.7904
Rob Dowd,Female,43944.68,Surburban,Hair Care,Crocks_Cl,2499,1,21-06-2014,10,3156.3,64,-172.4925
Frank Merwin,Male,47698.62,Surburban,Casual Cloths,Crocks_Cl,1999,1,21-06-2014,2,8132.6,60,3.8864
Rick Hansen,Female,37065.93,Rural,Casual Cloths,Crocks_Cl,1299,1,21-06-2014,6,6643,65,-7.2048
Rick Hansen,Female,60395.22,Rural,Casual Cloths,Crocks_Cl,1399,2,05-07-2015,2,8544.2,35,8.93
Rick Hansen,Male,60163.37,Surburban,Casual Cloths,Crocks_Cl,2499,1,16-12-2017,1,2922.5,60,10.43
Ryan Akin,Male,31829.86,Surburban,Casual Cloths,Crocks_Cl,1999,1,08-09-2016,2,19054,60,62.244
Joe Kamberova,Female,41128.0629,Surburban,Suits,Crocks_Cl,2499,1,17-05-2014,8,9884,60,45.84
Meg Tillman,Male,90330.36,Urban,Suits,Crocks_Cl,2499,1,13-10-2017,1,178.5,64,253.372
Meg Tillman,Male,88700.36,Urban,Casual Cloths,Crocks_Cl,1999,2,24-10-2014,10,10042.9,55,11.1384
Patrick O'Brill,Female,43244.11,Urban,Casual Cloths,Crocks_Cl,2499,2,05-12-2016,1,14504,64,74.8098
Annie Thurman,Male,38122.88,Urban,Suits,Crocks_Cl,2499,1,25-07-2016,7,18799.9,64,27.4365
Vivek Gonzalez,Male,41328.76,Surburban,Suits,Crocks_Cl,2499,1,17-04-2017,5,6875.4,64,-9.223
Philip Fox,Male,42529.9,Urban,Suits,Crocks_Cl,2499,2,17-04-2017,10,11600.4,64,-3399.98
Philip Fox,Female,1434.42,Surburban,Suits,Crocks_Cl,2499,1,17-04-2017,10,2417.1,64,-15.8356
John Stevenson,Female,38620.31,Urban,Suits,Crocks_Cl,2499,1,17-04-2017,10,15097.6,64,-6.5736
John Stevenson,Female,61909.72,Urban,Casual Cloths,Crocks_Cl,2499,1,17-04-2017,10,24868.9,60,7.2576
Meg O'Connel,Male,60200.68,Surburban,Suits,Crocks_Cl,2499,1,17-09-2015,6,26756.8,64,-103.266
Kalyca Meade,Female,36206.46,Urban,Suits,Crocks_Cl,2499,2,23-08-2016,10,30157.4,64,-172.7328
Kalyca Meade,Male,34025.85,Urban,Suits,Crocks_Cl,2499,1,23-08-2016,3,9520,64,-10.1736
Kalyca Meade,Male,5768.7,Surburban,Casual Cloths,Crocks_Cl,2499,2,23-08-2016,7,3143,64,-33.32
Kalyca Meade,Female,45039.67,Urban,Suits,Crocks_Cl,2499,2,08-11-2015,12,3491.6,64,0.2016
Greg Tran,Male,38017.11,Surburban,Suits,Crocks_Cl,2499,3,08-11-2015,2,20279.7,64,41.823
Greg Tran,Female,57966.84,Urban,Suits,Crocks_Cl,2499,1,08-11-2015,10,6825.7,64,22.0077
Greg Tran,Male,39140.1,Surburban,Suits,Crocks_Cl,2499,1,08-11-2015,3,5025.3,64,28.65
Philip Brown,Female,107334.95,Urban,Suits,Crocks_Cl,2499,1,17-11-2017,2,14641.9,64,-14.4588
Hallie Redmond,Male,96829.3,Rural,Suits,Crocks_Cl,2499,1,08-11-2015,4,10411.8,64,17.6418
Deanra Eno,Male,41128.0629,Surburban,Casual Cloths,Crocks_Cl,1999,1,08-11-2015,9,1796.2,55,8.073
Deanra Eno,Male,89600.81,Surburban,Suits,Crocks_Cl,2499,1,22-04-2017,9,1542.1,64,0
Deanra Eno,Female,43468.32,Surburban,Suits,Crocks_Cl,2499,1,24-08-2014,9,14795.2,64,2.6936
Laura Armstrong,Male,73595.97,Rural,Casual Cloths,Crocks_Cl,2499,1,17-12-2017,1,20542.9,64,80.784
Laura Armstrong,Male,44640.17,Surburban,Casual Cloths,Crocks_Cl,2499,1,24-03-2016,1,5409.6,64,25.198
Laura Armstrong,Female,32067.26,Surburban,Casual Cloths,Crocks_Cl,2499,1,21-09-2015,9,5346.6,60,31.0912
Laura Armstrong,Male,62922.3,Rural,Suits,Crocks_Cl,2499,1,21-09-2015,5,1504.3,60,7.5371
Laura Armstrong,Male,32390.8,Surburban,Casual Cloths,Crocks_Cl,2599,2,21-11-2016,12,550.9,61,-12.196
Allen Goldenen,Male,40909.15,Rural,Casual Cloths,Crocks_Cl,2499,1,16-09-2017,8,17612,64,7.2576
Allen Goldenen,Male,36709.27,Surburban,Casual Cloths,Crocks_Cl,2599,1,11-06-2015,1,25557.7,61,10.203
Allen Goldenen,Female,39653.89,Urban,Suits,Crocks_Cl,1999,1,11-06-2015,5,5628.7,70,16.6796
Ed Ludwig,Male,76097.48,Urban,Suits,Crocks_Cl,2499,1,11-06-2015,3,14331.1,60,15.764
Jennifer Jackson,Male,39207.48,Surburban,Casual Cloths,Crocks_Cl,2499,1,11-06-2015,10,16552.2,60,15.552
Jennifer Halladay,Female,44765.19,Surburban,Casual Cloths,Crocks_Cl,1999,1,11-06-2015,11,19271.7,50,10.7892
Robert Dilbeck,Male,99736.24,Surburban,Casual Cloths,Crocks_Cl,2499,1,05-05-2016,1,464.1,60,3.344
Mary O'Rourke,Male,100718.92,Rural,Casual Cloths,Crocks_Cl,1999,1,11-09-2017,4,4428.2,70,6.2208
Mary O'Rourke,Male,88819.17,Surburban,Casual Cloths,Crocks_Cl,1999,1,11-09-2017,2,2109.8,60,10.8682
Noel Staavos,Female,36322.88,Surburban,Casual Cloths,Crocks_Cl,2499,1,11-09-2017,7,5557.3,64,256.784
Noel Staavos,Male,36558.31,Urban,Casual Cloths,Crocks_Cl,1999,1,30-04-2015,6,20553.4,71,-255.7425
Steve Nguyen,Male,35876.13,Surburban,Casual Cloths,Crocks_Cl,1999,1,06-11-2017,5,7589.4,70,3.614
Zuschuss Carroll,Male,59487.74,Surburban,Casual Cloths,Crocks_Cl,2499,1,06-11-2017,9,196,60,12.1348
Zuschuss Carroll,Male,5013.49,Surburban,Casual Cloths,Crocks_Cl,2499,1,30-09-2014,12,28053.9,64,13.4925
Lena Creighton,Female,32490.88,Surburban,Casual Cloths,Crocks_Cl,1999,2,02-04-2017,3,11289.6,70,70.006
Lena Creighton,Male,25956.53,Urban,Casual Cloths,Crocks_Cl,2499,1,02-04-2017,11,6167,60,129.6
Deirdre Greer,Female,33216.33,Surburban,Casual Cloths,Crocks_Cl,1999,1,06-10-2017,2,6232.1,70,2.9372
Deirdre Greer,Female,54277.4,Surburban,Casual Cloths,Crocks_Cl,1599,1,06-10-2017,2,17405.5,50,66.0736
Deirdre Greer,Female,65205.96,Surburban,Casual Cloths,Crocks_Cl,1999,1,06-10-2017,3,2166.5,70,18.2112
Nicole Fjeld,Male,66381.72,Surburban,Casual Cloths,Crocks_Cl,2499,1,09-04-2016,1,2481.5,64,134.654
Nicole Fjeld,Male,55491.03,Urban,Casual Cloths,Crocks_Cl,1999,3,09-04-2016,1,8481.2,70,2.4288
Nicole Fjeld,Male,60867.59,Surburban,Casual Cloths,Crocks_Cl,1999,2,28-08-2015,8,20465.9,70,874.9875
Nicole Fjeld,Female,56890.17,Surburban,Casual Cloths,Crocks_Cl,1999,1,19-10-2017,8,20178.2,70,4.3008
Ben Peterman,Female,58451.92,Urban,Casual Cloths,Crocks_Cl,1999,1,19-10-2017,1,8780.8,70,15.12
Ben Peterman,Male,51419.61,Surburban,Casual Cloths,Crocks_Cl,1999,1,19-10-2017,1,4668.3,70,10.3904
Matthew Grinstein,Male,56069.72,Surburban,Casual Cloths,Crocks_Cl,2499,1,19-10-2017,1,3274.6,64,-3.3506
Julia Dunbar,Male,55933.36,Urban,Suits,Crocks_Cl,1999,1,07-11-2016,6,1999.9,70,22.4955
Theresa Swint,Male,54476.8,Urban,Suits,Crocks_Cl,1999,1,03-03-2017,1,18800.6,60,9.744
Theresa Swint,Male,60357.75,Surburban,Suits,Crocks_Cl,2499,2,27-11-2015,3,424.9,64,23.5116
Theresa Swint,Male,69046.46,Surburban,Suits,Crocks_Cl,2499,1,27-11-2015,9,10586.1,64,7.3479
Theresa Swint,Male,52941.4,Rural,Suits,Crocks_Cl,2499,1,13-03-2017,2,30202.2,64,25.424
Theresa Swint,Male,64731.38,Urban,Casual Cloths,Crocks_Cl,1999,1,13-03-2017,1,613.9,60,49.2576
Theresa Swint,Female,56684.3,Surburban,Suits,Crocks_Cl,2499,1,13-03-2017,3,5644.1,64,88.1295
Brian DeCherney,Female,62620.49,Surburban,Suits,Crocks_Cl,2499,1,13-03-2017,7,5.6,64,21.7728
Charles McCrossin,Female,63757.69,Surburban,Suits,Crocks_Cl,2499,3,13-03-2017,9,23203.6,64,138.3552
Ross Baird,Male,53766.16,Urban,Casual Cloths,Crocks_Cl,2499,2,30-11-2017,8,10742.2,64,82.992
Skye Norling,Male,42244.8,Urban,Suits,Crocks_Cl,2499,1,17-11-2014,10,1634.5,60,792.2691
Erica Hernandez,Male,54366,Urban,Casual Cloths,Crocks_Cl,2499,2,17-11-2014,10,3010.7,60,14.9292
Frank Olsen,Female,56156.92,Urban,Casual Cloths,Crocks_Cl,2499,1,17-11-2014,12,3869.6,60,26.565
Maurice Satty,Male,58711.01,Surburban,Casual Cloths,Crocks_Cl,2499,1,03-01-2016,10,5169.5,64,28.615
Maurice Satty,Male,55962.26,Urban,Casual Cloths,Crocks_Cl,2499,1,03-10-2015,7,1804.6,64,18.4548
Maurice Satty,Female,70247.39,Surburban,Casual Cloths,Crocks_Cl,2499,1,20-07-2014,9,11471.6,64,38.5722
Chad Cunningham,Male,59533.59,Surburban,Casual Cloths,Crocks_Cl,2499,1,20-07-2014,1,213.5,64,-14.229
Don Weiss,Female,71343.27,Surburban,Casual Cloths,Crocks_Cl,2499,1,20-07-2014,3,15456.7,64,-140.196
Don Weiss,Female,59019.13,Surburban,Casual Cloths,Crocks_Cl,2499,2,21-05-2014,8,13885.9,64,10.5072
Don Weiss,Female,70876.08,Surburban,Casual Cloths,Crocks_Cl,2499,1,04-09-2017,2,5702.2,64,6.2208
Bill Tyler,Male,56412.72,Surburban,Casual Cloths,Vector,649,1,04-09-2017,6,15515.5,9,15.1116
Bill Tyler,Female,70141.66,Urban,Casual Cloths,Vector,499,1,27-05-2017,7,11719.4,9,28.0032
Karen Daniels,Female,67452.16,Surburban,Casual Cloths,Vector,2199,1,27-05-2017,6,17273.2,9,134.9925
Karen Daniels,Male,54836.44,Urban,Casual Cloths,Vector,549,1,28-01-2014,8,15015,9,1.3257
Karen Daniels,Female,58151.6,Surburban,Casual Cloths,Vector,649,1,09-02-2017,10,29017.8,9,-417.0936
Karen Daniels,Female,74895.67,Surburban,Casual Cloths,Vector,449,1,09-02-2017,7,31735.2,9,15.998
Lena Cacioppo,Male,57361.12,Urban,Casual Cloths,Vector,649,1,09-02-2017,10,11013.1,9,-2.6892
Craig Yedwab,Female,46349.76,Urban,Casual Cloths,Vector,649,2,09-02-2017,10,1096.2,9,-32.48
Craig Yedwab,Female,73828.59,Surburban,Casual Cloths,Vector,449,1,31-03-2017,10,5210.1,9,25.62
Lindsay Williams,Male,2914.43,Rural,Casual Cloths,Vector,649,1,31-03-2017,7,6325.2,9,188.1404
Lindsay Williams,Female,55965.24,Urban,Casual Cloths,Vector,999,2,03-03-2016,3,21458.5,9,219.4514
Naresj Patel,Male,61359.19,Surburban,Casual Cloths,Vector,849,2,03-03-2016,6,5343.8,5,129.5865
Naresj Patel,Female,74738.41,Surburban,Casual Cloths,Vector,649,2,03-03-2016,12,3487.4,9,79.8912
Brad Thomas,Male,38629.21,Urban,Casual Cloths,Vector,549,1,23-08-2015,1,456.4,4,2.772
Brad Thomas,Male,59955.18,Surburban,Suits,Vector,849,1,23-08-2015,3,8818.6,9,3.6288
Penelope Sewall,Female,86181.84,Surburban,Casual Cloths,Vector,499,1,23-08-2015,3,9262.4,1,2.256
Penelope Sewall,Male,43066.79,Rural,Casual Cloths,Vector,2199,1,23-08-2015,1,4831.4,9,-13.5548
Noel Staavos,Male,620.14,Surburban,Casual Cloths,Vector,1549,1,27-04-2017,6,13097.7,9,11.592
Paul Van Hugh,Female,68576.41,Surburban,Casual Cloths,Vector,499,1,27-04-2017,4,1463,1,-42.1096
Paul Van Hugh,Male,41216.64,Urban,Casual Cloths,Vector,1599,1,14-04-2017,2,3088.4,9,9.0882
Paul Van Hugh,Male,42684.55,Surburban,Casual Cloths,Vector,999,1,22-12-2017,5,20150.2,9,34.758
Resi Pölking,Male,38393.6,Surburban,Casual Cloths,Vector,1049,1,22-12-2017,3,7825.3,9,50.8254
Resi Pölking,Male,32470.2,Urban,Casual Cloths,Vector,499,1,08-12-2016,4,7716.1,1,-9.5018
Neoma Murray,Male,39506.95,Surburban,Casual Cloths,Vector,1599,3,23-03-2017,10,9569,9,11.556
Eric Hoffmann,Female,36948.99,Surburban,Casual Cloths,Vector,849,2,25-07-2016,2,7920.5,9,5.6956
Eric Hoffmann,Male,37010.16,Urban,Casual Cloths,Vector,1049,2,10-07-2017,7,12327,9,26.1156
Eric Hoffmann,Female,3912.87,Urban,Casual Cloths,Vector,849,1,17-07-2016,1,4204.9,5,10.0878
Eric Hoffmann,Female,38436.45,Urban,Casual Cloths,Vector,499,1,17-07-2016,5,11807.6,9,4.8588
Eric Hoffmann,Male,6250.47,Urban,Casual Cloths,Vector,1995,1,17-07-2016,4,3387.3,5,3.7436
Eric Hoffmann,Female,32803.4,Urban,Casual Cloths,Vector,2699,1,17-07-2016,3,13342.7,9,25.4016
Eric Hoffmann,Female,28170.23,Surburban,Casual Cloths,Vector,799,1,17-07-2016,9,18526.9,9,47.7306
Russell Applegate,Male,38124.29,Rural,Casual Cloths,Vector,649,1,23-08-2016,10,3389.4,9,63.873
Russell Applegate,Female,25400.3,Surburban,Casual Cloths,Vector,1099,1,23-08-2016,6,26026.7,10,16.9932
Russell Applegate,Male,40462.56,Surburban,Casual Cloths,Vector,949,1,23-08-2016,2,17510.5,5,-39.9528
Dionis Lloyd,Male,51632.85,Urban,Casual Cloths,Vector,2050,1,23-08-2016,9,14842.1,10,11.206
Christine Sundaresam,Female,87315.56,Urban,Casual Cloths,Vector,2199,1,23-08-2016,9,10928.4,9,0.1588
Christine Sundaresam,Male,33177.1,Urban,Casual Cloths,Vector,749,1,11-06-2015,2,1861.3,9,-182.637
Christine Sundaresam,Female,42257.69,Surburban,Casual Cloths,Vector,599,1,11-06-2015,1,9383.5,1,31.198
Christine Sundaresam,Male,40779.81,Rural,Casual Cloths,Vector,649,2,11-06-2015,2,101.5,9,7.3008
Hunter Lopez,Female,46632.65,Urban,Casual Cloths,Vector,499,1,11-06-2015,10,19903.8,9,7.596
Hunter Lopez,Male,40182.53,Urban,Casual Cloths,Vector,1995,1,11-06-2015,6,23132.2,4,-3.14
Hunter Lopez,Male,1974.7,Urban,Casual Cloths,Vector,799,1,11-06-2015,5,3080.7,6,51.8312
Hunter Lopez,Male,35383.92,Urban,Casual Cloths,Vector,1775,1,11-06-2015,7,913.5,15,21.1428
Hunter Lopez,Male,40841.17,Urban,Casual Cloths,Vector,1599,1,08-09-2017,8,1424.5,9,-47.3968
Pete Armstrong,Female,37266.98,Urban,Casual Cloths,Vector,499,1,02-10-2017,5,9275.7,9,23.0864
Pete Armstrong,Male,39217.2,Rural,Casual Cloths,Vector,999,1,16-12-2014,1,10637.9,9,14.6718
Brian Dahlen,Female,35438.7,Urban,Casual Cloths,Vector,2490,2,16-12-2014,9,8948.1,27,18.1176
Brian Dahlen,Male,39777.51,Rural,Casual Cloths,Vector,849,1,16-12-2014,6,743.4,9,39.5
Brian Dahlen,Male,47967.42,Surburban,Casual Cloths,Vector,999,1,16-12-2014,2,12016.9,15,70.5564
Greg Guthrie,Male,44626.53,Rural,Casual Cloths,Vector,850,2,24-08-2014,5,32929.4,10,6.3744
Joni Sundaresam,Female,97801.07,Urban,Suits,Vector,799,1,12-11-2017,9,12595.8,9,-45.84
Lena Radford,Male,32713.59,Rural,Casual Cloths,Vector,2199,1,12-11-2017,11,1912.4,4,-15.5904
Frank Hawley,Male,70354.17,Surburban,Casual Cloths,Vector,549,1,12-11-2017,7,14192.5,3,8.499
Frank Hawley,Female,56781.46,Urban,Casual Cloths,Vector,649,1,12-11-2017,4,24086.3,9,4.4312
Frank Hawley,Male,60857.08,Surburban,Casual Cloths,Vector,999,1,12-11-2017,2,10611.3,10,-0.5598
